系统,线路,站名,站间距(km),累计里程(km),经度,纬度,station ID,pinyin,year of opening
杭州地铁,地铁2号线,朝阳,0.0,0.0,120.268228,30.122219,330100020003002,,
杭州地铁,地铁2号线,曹家桥,1.369,1.369,120.267867,30.134524,330100020003003,,
杭州地铁,地铁2号线,潘水,1.519,2.888,120.267644,30.148186,330100020003004,,
杭州地铁,地铁2号线,人民路,1.222,4.11,120.267502,30.159176,330100020003005,,
杭州地铁,地铁2号线,杭发厂,1.273,5.383,120.267205,30.170619,330100020003006,,
杭州地铁,地铁2号线,人民广场,1.165,6.548,120.266803,30.181086,330100020003007,,
杭州地铁,地铁2号线,建设一路,1.441,7.989,120.266538,30.194046,330100020003008,,
杭州地铁,地铁2号线,建设三路,1.175,9.164,120.268252,30.204512,330100020003009,,
杭州地铁,地铁2号线,振宁路,1.469,10.633,120.269215,30.217695,330100020003010,,
杭州地铁,地铁2号线,飞虹路,1.579,12.212,120.263328,30.230955,330100020003011,,
杭州地铁,地铁2号线,盈丰路,1.238,13.45,120.252501,30.236997,330100020003012,,
杭州地铁,地铁2号线,钱江世纪城,0.858,14.308,120.244477,30.240379,330100020003013,,
杭州地铁,地铁2号线,钱江路,3.454,17.762,120.213387,30.255978,330100020003014,,
杭州地铁,地铁2号线,庆春广场,0.849,18.611,120.204748,30.257602,330100020003026,,
杭州地铁,地铁2号线,庆菱路,1.121,19.732,120.193077,30.257613,330100020003027,,
杭州地铁,地铁2号线,建国北路,1.412,21.144,120.180761,30.264552,330100020003028,,
杭州地铁,地铁2号线,中河北路,0.8,21.944,120.172436,30.264596,330100020003029,,
杭州地铁,地铁2号线,凤起路,0.922,22.866,120.162887,30.263779,330100020003030,,
杭州地铁,地铁2号线,武林门,0.975,23.841,120.155365,30.269668,330100020003031,,
杭州地铁,地铁2号线,沈塘桥,1.265,25.106,120.150223,30.280146,330100020003032,,
杭州地铁,地铁2号线,下宁桥,1.032,26.138,120.140128,30.283325,330100020003046,,
杭州地铁,地铁2号线,学院路,1.015,27.153,120.129577,30.282745,330100020003034,,
杭州地铁,地铁2号线,古翠路,1.121,28.274,120.117918,30.282192,330100020003035,,
杭州地铁,地铁2号线,丰潭路,0.797,29.071,120.109629,30.281911,330100020003036,,
杭州地铁,地铁2号线,文新,1.368,30.439,120.098193,30.289251,330100020003037,,
杭州地铁,地铁2号线,三坝,1.198,31.637,120.097900,30.300020,330100020003038,,
杭州地铁,地铁2号线,虾龙圩,1.074,32.711,120.096383,30.309587,330100020003039,,
杭州地铁,地铁2号线,三墩,1.206,33.917,120.093014,30.320033,330100020003040,,
杭州地铁,地铁2号线,墩祥街,1.394,35.311,120.087615,30.331667,330100020003041,,
杭州地铁,地铁2号线,金家渡,0.899,36.21,120.083937,30.339103,330100020003042,,
杭州地铁,地铁2号线,白洋,1.708,37.918,120.072905,30.351155,330100020003043,,
杭州地铁,地铁2号线,杜甫村,1.797,39.715,120.056549,30.359033,330100020003044,,
杭州地铁,地铁2号线,良渚,1.429,41.144,120.041654,30.358992,330100020003045,,
